Order_ID,Order_Date,Product,Category,Quantity,Price,Revenue,Profit,Region
3943,1/10/2020,Boat Earbuds,Accessories,2,65539,131078,47832.26,South
3944,1/8/2020,iPad,Electronics,1,87581,87581,31851.54,North
3945,4/24/2020,Dell Laptop,Electronics,4,13151,52604,14781.95,North
3946,1/21/2020,Dell Laptop,Electronics,4,89852,359408,91368.7,North
3947,12/8/2019,HP Laptop,Electronics,4,27366,109464,32619.88,North
3948,6/15/2020,Samsung Galaxy S23,Electronics,1,63046,63046,23474.85,South
3949,5/21/2020,Puma T-shirt,Fashion,1,28785,28785,6092.51,South
3950,7/9/2019,Dell Laptop,Electronics,2,85554,171108,65675.35,East
3951,12/30/2019,Canon Camera,Electronics,4,35135,140540,39646.79,West
3952,4/29/2019,Sony Headphones,Accessories,3,12317,36951,11197.85,North
3953,7/8/2019,Puma T-shirt,Fashion,3,65699,197097,56814.41,West
3954,5/20/2019,Puma T-shirt,Fashion,4,54333,217332,83375,East
3955,1/21/2020,iPad,Electronics,1,39850,39850,10913.14,North
3956,7/4/2020,Puma T-shirt,Fashion,5,5717,28585,6024.05,South
3957,3/29/2020,iPhone 14,Electronics,2,79566,159132,60406.84,West
3958,4/30/2019,Dell Laptop,Electronics,3,61963,185889,49505.04,South
3959,3/23/2019,Puma T-shirt,Fashion,1,70986,70986,24317.41,West
3960,12/1/2020,HP Laptop,Electronics,1,81419,81419,12569.27,West
3961,12/7/2019,iPhone 14,Electronics,2,64362,128724,34026.45,North
3962,2/20/2019,Sony Headphones,Accessories,5,28833,144165,43676.18,North
3963,6/17/2019,Canon Camera,Electronics,4,32675,130700,37095.15,East
3964,8/4/2020,Adidas Shoes,Fashion,5,65798,328990,50703.63,North
3965,9/12/2020,iPad,Electronics,2,37875,75750,21304.37,East
3966,3/12/2020,Canon Camera,Electronics,3,3899,11697,4086.64,South
3967,5/29/2020,HP Laptop,Electronics,5,28840,144200,30748.7,North
3968,9/15/2019,HP Laptop,Electronics,2,18196,36392,5492.72,West
3969,7/29/2019,Boat Earbuds,Accessories,1,52988,52988,20021.04,West
3970,1/15/2019,iPad,Electronics,4,20465,81860,32548.68,South
3971,11/15/2020,iPhone 14,Electronics,2,65246,130492,35257.33,West
3972,7/4/2019,iPhone 14,Electronics,2,40365,80730,13709.21,East
3973,1/12/2019,Apple Watch,Accessories,2,77995,155990,41807.5,West
3974,6/24/2020,Canon Camera,Electronics,2,47905,95810,16712.1,West
3975,11/20/2020,Sony Headphones,Accessories,5,15591,77955,18129.49,South
3976,7/15/2020,Sony Headphones,Accessories,3,50134,150402,25093.93,South
3977,3/12/2019,Puma T-shirt,Fashion,2,28785,57570,18212.88,East
3978,4/1/2019,Puma T-shirt,Fashion,2,20418,40836,8961.12,North
3979,7/25/2020,Samsung Galaxy S23,Electronics,1,15479,15479,3435.07,North
3980,4/15/2020,iPhone 14,Electronics,1,40931,40931,12209.5,East
3981,7/27/2019,iPhone 14,Electronics,3,78338,235014,72780.92,West
3982,5/14/2020,Boat Earbuds,Accessories,3,64147,192441,55051.92,North
3983,1/24/2020,Sony Headphones,Accessories,5,58276,291380,54125.01,North
3984,7/24/2019,Apple Watch,Accessories,2,49785,99570,30316.36,South
3985,7/13/2019,Sony Headphones,Accessories,4,75518,302072,94002.12,West
3986,7/22/2020,iPad,Electronics,3,76423,229269,54969.98,South
3987,8/4/2019,Sony Headphones,Accessories,3,50487,151461,54879.69,East
3988,8/17/2020,Puma T-shirt,Fashion,1,7804,7804,1598.03,West
3989,2/23/2020,HP Laptop,Electronics,1,62420,62420,15457.59,South
3990,6/1/2019,Puma T-shirt,Fashion,2,66497,132994,49952.63,North
3991,8/1/2019,iPad,Electronics,2,6742,13484,2551.15,East
3992,5/15/2019,Sony Headphones,Accessories,5,26151,130755,46964.2,East
3993,9/18/2019,Canon Camera,Electronics,5,42880,214400,59086.59,East
3994,1/16/2019,iPhone 14,Electronics,4,49103,196412,69596.68,North
3995,1/25/2019,Boat Earbuds,Accessories,4,76377,305508,57382.96,West
3996,11/28/2019,iPhone 14,Electronics,5,12517,62585,24740.94,North
3997,1/11/2019,Canon Camera,Electronics,1,82122,82122,12600.32,North
3998,2/14/2019,Dell Laptop,Electronics,3,58715,176145,38112.49,South
3999,8/25/2020,iPhone 14,Electronics,3,66016,198048,58263.77,South
4000,12/14/2020,HP Laptop,Electronics,2,68467,136934,46228.22,North
4001,4/4/2019,Boat Earbuds,Accessories,3,13411,40233,9046.4,East
4002,4/21/2020,HP Laptop,Electronics,2,28440,56880,20348.8,South
4003,2/7/2020,Canon Camera,Electronics,5,17320,86600,24773.96,West
4004,12/22/2020,Samsung Galaxy S23,Electronics,2,71293,142586,39620.6,East
4005,6/11/2019,Boat Earbuds,Accessories,5,66497,332485,124282.56,South
4006,6/22/2020,Puma T-shirt,Fashion,1,5702,5702,1030.41,West
4007,1/18/2019,Apple Watch,Accessories,3,49740,149220,38502.84,North
4008,11/8/2020,iPhone 14,Electronics,2,81676,163352,62833.08,West
4009,12/26/2019,Puma T-shirt,Fashion,2,33533,67066,18597.28,South
4010,11/23/2020,Apple Watch,Accessories,1,34117,34117,8101.27,West
4011,6/2/2019,iPhone 14,Electronics,1,3774,3774,1024.22,South
4012,8/26/2020,iPhone 14,Electronics,5,10151,50755,13066.37,North
4013,1/29/2019,Adidas Shoes,Fashion,3,4053,12159,2959.19,East
4014,5/12/2020,Nike Shoes,Fashion,1,35390,35390,11919.09,West
4015,9/6/2020,Samsung Galaxy S23,Electronics,4,17191,68764,24810.58,North
4016,12/14/2020,iPad,Electronics,4,28109,112436,43294.42,North
4017,8/19/2019,Boat Earbuds,Accessories,4,49129,196516,49099.68,South
4018,1/12/2019,Adidas Shoes,Fashion,1,24011,24011,4353.64,South
4019,1/31/2019,Canon Camera,Electronics,4,59769,239076,49335.71,East
4020,7/26/2019,iPad,Electronics,3,35784,107352,19323.74,East
4021,4/26/2019,Canon Camera,Electronics,3,14225,42675,12052.23,West
4022,12/30/2020,HP Laptop,Electronics,3,77580,232740,41854.75,South
4023,11/9/2020,Puma T-shirt,Fashion,1,77359,77359,27332.98,North
4024,5/23/2020,Apple Watch,Accessories,5,4377,21885,7964.76,East
4025,8/1/2020,Puma T-shirt,Fashion,1,48680,48680,12182.58,South
4026,1/27/2020,Canon Camera,Electronics,5,61039,305195,70237.02,South
4027,11/20/2020,HP Laptop,Electronics,4,70003,280012,67947.53,South
4028,2/15/2019,Adidas Shoes,Fashion,1,66876,66876,25980.77,West
4029,7/25/2020,iPhone 14,Electronics,4,7075,28300,7482.22,North
4030,4/28/2020,Sony Headphones,Accessories,5,73468,367340,112851.16,South
4031,4/2/2019,Dell Laptop,Electronics,4,86423,345692,86828.26,West
4032,12/25/2020,Dell Laptop,Electronics,4,38482,153928,26336.42,North
4033,2/5/2020,Canon Camera,Electronics,5,61206,306030,75366.22,East
4034,5/3/2019,iPad,Electronics,1,78488,78488,16819.65,North
4035,11/5/2019,iPhone 14,Electronics,2,28694,57388,22702.46,West
4036,2/12/2019,Boat Earbuds,Accessories,4,56411,225644,42150,West
4037,9/20/2019,iPhone 14,Electronics,5,64643,323215,56704.95,South
4038,1/25/2019,Sony Headphones,Accessories,4,36187,144748,24983.01,East
4039,12/15/2020,HP Laptop,Electronics,5,11432,57160,9752.34,West
4040,9/30/2020,Nike Shoes,Fashion,3,30365,91095,22064.65,South
4041,8/12/2020,Samsung Galaxy S23,Electronics,2,44827,89654,22881.32,South
4042,5/6/2019,iPhone 14,Electronics,2,20017,40034,7917.63,West
4043,5/7/2020,iPhone 14,Electronics,5,78502,392510,97445.96,North
4044,6/18/2019,iPhone 14,Electronics,4,19233,76932,14449.04,North
4045,8/3/2019,Dell Laptop,Electronics,5,37987,189935,49781.83,East
4046,12/25/2019,iPhone 14,Electronics,1,85097,85097,14786.03,South
4047,5/4/2019,Puma T-shirt,Fashion,5,78683,393415,84261.8,West
4048,2/26/2019,Nike Shoes,Fashion,3,50073,150219,52445.39,South
4049,12/22/2020,Canon Camera,Electronics,5,69183,345915,63925.53,South
4050,1/11/2019,Samsung Galaxy S23,Electronics,2,40694,81388,12403.58,West
4051,1/16/2019,HP Laptop,Electronics,1,74827,74827,13502.7,North
4052,4/21/2020,HP Laptop,Electronics,2,85577,171154,33846.33,West
4053,7/12/2020,iPad,Electronics,1,18145,18145,6849.22,East
4054,12/5/2019,Nike Shoes,Fashion,3,18382,55146,19962.03,East
4055,6/30/2020,HP Laptop,Electronics,2,45328,90656,29497.33,South
4056,10/3/2020,Sony Headphones,Accessories,4,71408,285632,86005.37,North
4057,11/14/2019,Nike Shoes,Fashion,4,83257,333028,128619.48,South
4058,8/20/2019,Canon Camera,Electronics,4,14552,58208,21014.01,West
4059,10/11/2019,iPad,Electronics,1,15454,15454,5551.31,South
4060,9/22/2019,Puma T-shirt,Fashion,3,13725,41175,13133.58,West
4061,12/25/2019,iPad,Electronics,3,59535,178605,29412.23,South
4062,6/11/2019,iPhone 14,Electronics,2,27634,55268,20657.74,South
4063,3/4/2020,HP Laptop,Electronics,2,22566,45132,17409.59,South
4064,5/3/2019,iPad,Electronics,3,63977,191931,53997.48,North
4065,9/14/2019,Boat Earbuds,Accessories,1,60905,60905,9805.58,South
4066,5/7/2020,Sony Headphones,Accessories,5,72777,363885,143865.98,West
4067,11/10/2020,Apple Watch,Accessories,5,45049,225245,74578.85,North
4068,2/25/2019,Samsung Galaxy S23,Electronics,4,16487,65948,11255.75,East
4069,12/21/2019,Canon Camera,Electronics,3,73924,221772,45748.47,East
4070,12/3/2020,Canon Camera,Electronics,1,6122,6122,1457.33,East
4071,1/16/2020,iPhone 14,Electronics,5,58493,292465,57049.79,South
4072,5/9/2019,Samsung Galaxy S23,Electronics,3,89537,268611,50990.32,West
4073,3/26/2020,Canon Camera,Electronics,4,53099,212396,45823.45,West
4074,6/15/2019,iPhone 14,Electronics,5,66653,333265,81814.7,West
4075,1/13/2019,Apple Watch,Accessories,3,12634,37902,8369.62,East
4076,8/13/2019,iPhone 14,Electronics,2,16069,32138,6741.24,West
4077,10/6/2019,Samsung Galaxy S23,Electronics,4,25020,100080,21135.98,West
4078,2/14/2020,Puma T-shirt,Fashion,5,16757,83785,26852.44,North
4079,6/13/2019,Apple Watch,Accessories,4,3359,13436,5207.69,West
4080,4/2/2019,Boat Earbuds,Accessories,1,42204,42204,12648.22,North
4081,3/22/2019,Nike Shoes,Fashion,3,18726,56178,13465.66,East
4082,8/28/2019,Dell Laptop,Electronics,5,85059,425295,149003.91,North
4083,10/7/2019,iPhone 14,Electronics,3,71404,214212,75985.71,West
4084,8/18/2019,Samsung Galaxy S23,Electronics,3,55322,165966,60763.86,North
4085,12/29/2019,Adidas Shoes,Fashion,3,68703,206109,77816.59,East
4086,4/8/2019,Canon Camera,Electronics,3,67582,202746,45360.28,West
4087,4/21/2019,Sony Headphones,Accessories,1,86864,86864,18986.48,West
4088,9/24/2020,Samsung Galaxy S23,Electronics,4,59400,237600,94781.42,West
4089,10/24/2019,Apple Watch,Accessories,1,9083,9083,1436.02,South
4090,4/3/2019,iPad,Electronics,3,39073,117219,32092.27,North
4091,7/1/2019,HP Laptop,Electronics,1,6893,6893,1056.2,East
4092,3/24/2019,Puma T-shirt,Fashion,1,45515,45515,15135.59,South
4093,2/27/2020,Sony Headphones,Accessories,3,24618,73854,13165.7,North
4094,8/20/2019,Nike Shoes,Fashion,3,87681,263043,71825.38,North
4095,1/19/2020,Samsung Galaxy S23,Electronics,1,38959,38959,15233.67,South
4096,3/6/2019,Apple Watch,Accessories,4,70241,280964,65868.67,West
4097,7/9/2019,Nike Shoes,Fashion,4,60934,243736,93771.15,South
4098,8/18/2020,iPad,Electronics,3,66921,200763,63582.49,West
4099,2/24/2019,HP Laptop,Electronics,5,55944,279720,55269.01,West
4100,6/3/2020,HP Laptop,Electronics,5,77721,388605,135097.11,North
4101,3/8/2020,Apple Watch,Accessories,2,23992,47984,18206.67,South
4102,3/26/2019,Dell Laptop,Electronics,2,65051,130102,22094.15,West
4103,9/10/2019,Sony Headphones,Accessories,3,14295,42885,7491.92,South
4104,1/19/2019,HP Laptop,Electronics,4,89270,357080,65283.7,West
4105,6/22/2020,Samsung Galaxy S23,Electronics,4,65822,263288,80273.59,North
4106,8/29/2020,iPhone 14,Electronics,1,68005,68005,22394.36,East
4107,3/26/2020,Canon Camera,Electronics,4,1874,7496,2153.98,North
4108,6/14/2019,HP Laptop,Electronics,3,89600,268800,81361.74,West
4109,1/3/2020,Sony Headphones,Accessories,4,58487,233948,61584.52,North
4110,6/28/2019,Sony Headphones,Accessories,5,21336,106680,34580.28,North
4111,4/7/2020,Adidas Shoes,Fashion,3,12069,36207,13235.6,North
4112,1/15/2020,Puma T-shirt,Fashion,2,84231,168462,53803.77,West
4113,11/11/2019,iPhone 14,Electronics,3,25229,75687,29676.92,East
4114,10/1/2019,Samsung Galaxy S23,Electronics,3,31153,93459,25237.78,South
4115,9/19/2019,Puma T-shirt,Fashion,3,7130,21390,3662.28,East
4116,12/9/2019,Canon Camera,Electronics,5,8860,44300,17710.51,South
4117,12/22/2020,Apple Watch,Accessories,4,40087,160348,36613.07,North
4118,6/28/2020,HP Laptop,Electronics,5,69381,346905,87949.75,East
4119,11/20/2020,Dell Laptop,Electronics,1,57800,57800,20972.34,West
4120,10/20/2019,Puma T-shirt,Fashion,3,81569,244707,78960.36,North
4121,3/7/2019,Canon Camera,Electronics,5,77771,388855,123757.15,South
4122,4/30/2020,Dell Laptop,Electronics,5,36362,181810,58848.87,East
4123,1/13/2019,Sony Headphones,Accessories,1,55076,55076,21849.72,West
4124,6/16/2019,Boat Earbuds,Accessories,5,86416,432080,92741.66,North
4125,8/25/2019,Samsung Galaxy S23,Electronics,4,15514,62056,9562.86,West
4126,1/2/2020,Dell Laptop,Electronics,4,86299,345196,132343.27,West
4127,5/1/2020,Boat Earbuds,Accessories,4,52695,210780,42449.64,South
4128,5/27/2020,Adidas Shoes,Fashion,1,78847,78847,29418.24,East
4129,1/31/2020,Adidas Shoes,Fashion,5,71796,358980,127667.1,West
4130,11/28/2020,Puma T-shirt,Fashion,5,80850,404250,114773.38,North
4131,1/10/2020,iPhone 14,Electronics,3,19809,59427,14375.86,North
4132,7/1/2020,Dell Laptop,Electronics,4,20905,83620,24058.93,West
4133,10/18/2019,HP Laptop,Electronics,3,55257,165771,32351.46,North
4134,8/10/2020,Canon Camera,Electronics,5,15423,77115,27099.73,North
4135,3/18/2019,Samsung Galaxy S23,Electronics,4,45713,182852,62738.26,East
4136,8/29/2019,Canon Camera,Electronics,4,65864,263456,59162.02,East
4137,4/16/2020,Puma T-shirt,Fashion,1,79711,79711,14893.55,East
4138,7/22/2020,Adidas Shoes,Fashion,5,41253,206265,63713.39,East
4139,10/23/2020,Puma T-shirt,Fashion,5,56784,283920,99901.88,West
4140,1/31/2020,Puma T-shirt,Fashion,1,49014,49014,10822.95,North
4141,1/31/2019,Samsung Galaxy S23,Electronics,4,28590,114360,28799.33,East
4142,5/26/2019,Boat Earbuds,Accessories,2,28052,56104,11001.7,East
4143,2/28/2019,iPad,Electronics,4,55582,222328,77742.58,North
4144,1/14/2020,Puma T-shirt,Fashion,4,64154,256616,59577.91,South
4145,6/9/2019,Apple Watch,Accessories,2,49417,98834,35957.47,North
4146,2/2/2019,Adidas Shoes,Fashion,5,24909,124545,37101.37,West
4147,6/9/2019,Canon Camera,Electronics,5,48696,243480,64002.43,West
4148,7/31/2020,iPad,Electronics,4,76130,304520,56349.68,North
4149,9/2/2020,Boat Earbuds,Accessories,5,10985,54925,18961.77,North
4150,1/10/2019,Dell Laptop,Electronics,3,48798,146394,56987.08,South
4151,5/21/2020,HP Laptop,Electronics,1,52985,52985,20032.35,South
4152,2/4/2019,Boat Earbuds,Accessories,1,12342,12342,3690.24,East
4153,9/18/2019,Boat Earbuds,Accessories,3,10295,30885,12044.3,North
4154,1/7/2019,Canon Camera,Electronics,5,67051,335255,78828.54,North
4155,10/23/2020,Puma T-shirt,Fashion,3,81308,243924,58777.36,West
4156,3/7/2019,Dell Laptop,Electronics,3,60861,182583,53875.91,South
4157,11/23/2019,Nike Shoes,Fashion,2,19832,39664,11113.43,South
4158,5/4/2019,iPhone 14,Electronics,3,74024,222072,82762.56,West
4159,6/24/2020,iPad,Electronics,1,9447,9447,2243.24,South
4160,3/4/2020,Dell Laptop,Electronics,5,15713,78565,16110.52,North
4161,3/25/2019,iPhone 14,Electronics,3,10015,30045,11377.74,North
4162,10/21/2019,Canon Camera,Electronics,5,87859,439295,120704.05,West
4163,7/29/2020,iPhone 14,Electronics,3,516,1548,247.69,East
4164,2/14/2019,Apple Watch,Accessories,2,14950,29900,11130.79,West
4165,1/16/2020,iPad,Electronics,1,2446,2446,905.34,South
4166,6/10/2019,Canon Camera,Electronics,3,45151,135453,31391.83,East
4167,11/15/2020,iPad,Electronics,2,33350,66700,13803.13,South
4168,6/8/2020,Boat Earbuds,Accessories,3,45561,136683,32599.85,East
4169,6/14/2019,Canon Camera,Electronics,5,46452,232260,92197.45,East
4170,8/11/2019,HP Laptop,Electronics,1,37016,37016,6091.96,South
4171,3/3/2020,Canon Camera,Electronics,1,66973,66973,24523.84,North
4172,5/19/2019,Dell Laptop,Electronics,4,59981,239924,51987.89,North
4173,7/1/2019,Apple Watch,Accessories,4,1767,7068,2441.96,East
4174,11/15/2020,Nike Shoes,Fashion,2,89549,179098,37519.31,East
4175,9/2/2019,Sony Headphones,Accessories,3,75305,225915,81038.61,North
4176,8/11/2019,Puma T-shirt,Fashion,4,47046,188184,63077.95,West
4177,11/22/2019,HP Laptop,Electronics,2,35669,71338,28364.67,West
4178,4/9/2019,Dell Laptop,Electronics,1,55950,55950,21605.38,North
4179,5/10/2019,Adidas Shoes,Fashion,4,2670,10680,2621.85,West
4180,10/18/2020,Adidas Shoes,Fashion,4,57719,230876,66716.5,North
4181,6/9/2019,iPhone 14,Electronics,5,56937,284685,101719.16,South
4182,5/20/2019,Canon Camera,Electronics,1,74779,74779,13369.38,East
4183,10/4/2019,Dell Laptop,Electronics,5,38095,190475,41592.13,South
4184,5/9/2020,Puma T-shirt,Fashion,2,81252,162504,44360.6,East
4185,11/11/2019,Canon Camera,Electronics,5,80500,402500,115441.97,West
4186,6/25/2019,Boat Earbuds,Accessories,1,25041,25041,5798.65,North
4187,2/14/2019,HP Laptop,Electronics,3,11670,35010,9580.3,North
4188,5/13/2019,Puma T-shirt,Fashion,5,16441,82205,21393.72,East
4189,5/15/2020,iPad,Electronics,5,89098,445490,99894.06,East
4190,9/19/2020,Samsung Galaxy S23,Electronics,2,50639,101278,18737.98,West
4191,1/4/2019,iPad,Electronics,3,28200,84600,27164.77,North
4192,10/14/2020,Canon Camera,Electronics,2,80444,160888,33824.47,South
4193,5/19/2020,Canon Camera,Electronics,4,71061,284244,102819.24,South
4194,12/23/2020,Adidas Shoes,Fashion,3,80423,241269,61770.26,East
4195,5/22/2019,Adidas Shoes,Fashion,5,10093,50465,10729.03,South
4196,9/23/2020,Samsung Galaxy S23,Electronics,5,53664,268320,98828.84,South
4197,3/3/2019,Puma T-shirt,Fashion,5,68352,341760,114288.97,South
4198,12/20/2019,Nike Shoes,Fashion,5,1765,8825,2648.98,West
4199,9/6/2020,iPad,Electronics,3,43920,131760,28548.62,West
4200,3/19/2019,Canon Camera,Electronics,1,71460,71460,18790.12,South
4201,1/17/2019,Canon Camera,Electronics,5,8407,42035,11078.56,East
4202,7/22/2019,Samsung Galaxy S23,Electronics,3,3639,10917,2123.58,South
4203,8/28/2020,Boat Earbuds,Accessories,5,82703,413515,123861.23,North
4204,5/5/2020,iPhone 14,Electronics,4,26439,105756,19964.35,East
4205,5/22/2019,Sony Headphones,Accessories,2,58644,117288,31697.22,East
4206,1/8/2020,iPhone 14,Electronics,2,13492,26984,7719.56,West
4207,5/22/2019,Apple Watch,Accessories,4,7086,28344,9262.07,South
4208,7/7/2019,Apple Watch,Accessories,1,12629,12629,3321.74,North
4209,1/10/2019,Sony Headphones,Accessories,5,70029,350145,62854.32,East
4210,11/14/2019,Boat Earbuds,Accessories,3,27828,83484,12644.2,South
4211,10/17/2020,Canon Camera,Electronics,3,16971,50913,8844.87,West
4212,4/1/2019,Dell Laptop,Electronics,4,66024,264096,72192.67,East
4213,2/12/2019,HP Laptop,Electronics,5,19035,95175,16923.14,North
4214,7/12/2020,iPad,Electronics,5,60367,301835,75944.12,South
4215,9/24/2020,Puma T-shirt,Fashion,5,56204,281020,63773.6,North
4216,7/17/2020,Canon Camera,Electronics,2,21662,43324,9743.73,North
4217,1/31/2020,HP Laptop,Electronics,3,76327,228981,69788.42,West
4218,5/24/2019,Adidas Shoes,Fashion,5,2134,10670,3637.18,North
4219,12/1/2020,Apple Watch,Accessories,3,26431,79293,29940.9,West
4220,12/6/2020,Samsung Galaxy S23,Electronics,3,66538,199614,63173.89,South
4221,7/14/2020,HP Laptop,Electronics,1,57058,57058,15717.38,East
4222,3/16/2019,Apple Watch,Accessories,1,77695,77695,20007.54,South
4223,8/16/2019,Sony Headphones,Accessories,2,56104,112208,24321.93,East
4224,8/27/2019,Apple Watch,Accessories,2,5961,11922,4113.15,West
4225,3/22/2019,Adidas Shoes,Fashion,1,85228,85228,30639.99,North
4226,5/23/2019,iPad,Electronics,2,26538,53076,9970.21,South
4227,2/5/2019,Nike Shoes,Fashion,3,20064,60192,12831.4,South
4228,9/10/2020,Nike Shoes,Fashion,2,76988,153976,59049.55,South
4229,7/26/2020,Samsung Galaxy S23,Electronics,4,78743,314972,87388.87,West
4230,8/29/2020,Dell Laptop,Electronics,2,18170,36340,7129.86,West
4231,6/16/2020,Boat Earbuds,Accessories,5,24310,121550,25012.53,South
4232,11/9/2020,Dell Laptop,Electronics,4,20215,80860,16997.53,West
4233,6/20/2020,Dell Laptop,Electronics,2,43207,86414,33788.23,East
4234,2/23/2020,iPhone 14,Electronics,1,3491,3491,896.61,South
4235,9/12/2019,Dell Laptop,Electronics,5,19436,97180,14789.18,South
4236,5/1/2020,iPhone 14,Electronics,3,19065,57195,21154.64,South
4237,12/16/2019,Adidas Shoes,Fashion,5,38048,190240,67705.15,East
4238,12/22/2019,Dell Laptop,Electronics,5,63470,317350,48342.33,North
4239,7/16/2020,Apple Watch,Accessories,1,76498,76498,12961.64,East
4240,9/13/2020,Dell Laptop,Electronics,4,73698,294792,79924.01,East
4241,8/25/2020,iPhone 14,Electronics,5,46623,233115,60918.44,South
4242,12/14/2019,iPhone 14,Electronics,1,59489,59489,13703.26,North
4243,12/11/2020,iPhone 14,Electronics,2,77974,155948,47347.26,West
4244,3/26/2020,Canon Camera,Electronics,5,62300,311500,119037.57,North
4245,11/26/2020,Dell Laptop,Electronics,2,65557,131114,20736.14,North
4246,8/12/2020,iPhone 14,Electronics,3,58991,176973,47096.95,South
4247,4/13/2019,Sony Headphones,Accessories,5,23986,119930,34659.8,North
4248,6/6/2019,Dell Laptop,Electronics,3,69237,207711,68137.81,North
4249,7/9/2019,Dell Laptop,Electronics,5,67377,336885,92343.67,West
4250,9/3/2020,Adidas Shoes,Fashion,2,61991,123982,27098.23,West
4251,4/23/2020,Adidas Shoes,Fashion,5,42133,210665,57753.59,West
4252,5/19/2020,HP Laptop,Electronics,1,24519,24519,7911.26,East
4253,10/27/2019,Dell Laptop,Electronics,5,75940,379700,140361.41,North
4254,10/21/2019,Samsung Galaxy S23,Electronics,3,14503,43509,16274.38,West
4255,7/11/2019,Samsung Galaxy S23,Electronics,5,23206,116030,20104.8,West
4256,3/27/2019,iPhone 14,Electronics,2,29449,58898,19621.2,North
4257,8/13/2019,Canon Camera,Electronics,5,83282,416410,145984.59,East
4258,3/18/2019,Boat Earbuds,Accessories,5,84062,420310,135320.57,East
4259,11/22/2020,iPad,Electronics,3,36411,109233,20047.37,East
4260,4/5/2019,Samsung Galaxy S23,Electronics,5,28006,140030,44325.04,East
4261,6/30/2020,Nike Shoes,Fashion,3,80571,241713,40191.04,South
4262,2/8/2020,HP Laptop,Electronics,2,29902,59804,22554.7,North
4263,6/13/2020,Nike Shoes,Fashion,4,25723,102892,37895.34,South
4264,10/11/2020,Samsung Galaxy S23,Electronics,4,13267,53068,17561.99,East
4265,6/1/2019,Nike Shoes,Fashion,2,17015,34030,5225.18,South
4266,3/23/2020,Boat Earbuds,Accessories,3,44415,133245,21329.23,West
4267,12/15/2019,Adidas Shoes,Fashion,1,44398,44398,15970.82,West
4268,12/12/2020,Canon Camera,Electronics,2,61823,123646,19971.73,North
4269,4/3/2019,HP Laptop,Electronics,3,72631,217893,50261.29,South
4270,5/25/2019,Canon Camera,Electronics,1,87972,87972,15886.22,North
4271,10/8/2019,HP Laptop,Electronics,4,43361,173444,57353.99,North
4272,3/7/2020,Puma T-shirt,Fashion,1,35955,35955,14020.94,East
4273,5/21/2019,Nike Shoes,Fashion,3,62891,188673,72338.35,East
4274,9/26/2019,Canon Camera,Electronics,1,80421,80421,16845.77,West
4275,12/15/2020,Sony Headphones,Accessories,4,33543,134172,44565.54,East
4276,2/6/2019,iPhone 14,Electronics,2,53378,106756,26804.09,East
4277,8/25/2019,Dell Laptop,Electronics,4,10773,43092,7025.6,West
4278,12/27/2019,Sony Headphones,Accessories,4,81073,324292,124963.6,West
4279,10/26/2019,iPad,Electronics,2,44754,89508,22397.11,North
4280,11/4/2020,iPad,Electronics,3,82651,247953,97751.54,East
4281,5/9/2020,iPhone 14,Electronics,4,50854,203416,36191.03,North
4282,10/21/2019,Dell Laptop,Electronics,2,42499,84998,19841.48,South
4283,8/22/2020,Adidas Shoes,Fashion,5,54330,271650,51836.43,South
4284,8/24/2020,Samsung Galaxy S23,Electronics,5,75181,375905,111800.25,East
4285,10/2/2020,Boat Earbuds,Accessories,1,13021,13021,3443.42,South
4286,8/19/2019,HP Laptop,Electronics,4,82261,329044,84085.43,South
4287,3/20/2019,Apple Watch,Accessories,4,11718,46872,12994.81,North
4288,7/10/2019,iPhone 14,Electronics,1,31501,31501,9144.45,West
4289,7/12/2019,Nike Shoes,Fashion,5,3821,19105,4513.8,South
4290,9/20/2019,Adidas Shoes,Fashion,5,10406,52030,16200.98,West
4291,8/7/2019,Dell Laptop,Electronics,3,56653,169959,65094.28,North
4292,8/13/2019,Boat Earbuds,Accessories,5,39162,195810,49206.65,East
4293,7/3/2019,Samsung Galaxy S23,Electronics,3,12432,37296,11082.17,North
4294,6/13/2020,Puma T-shirt,Fashion,2,73444,146888,30810.73,East
4295,12/11/2019,HP Laptop,Electronics,3,5366,16098,3705.94,West
4296,2/1/2019,Boat Earbuds,Accessories,1,34575,34575,9452.26,East
4297,1/17/2020,Canon Camera,Electronics,4,69722,278888,61506.67,East
4298,8/27/2020,Samsung Galaxy S23,Electronics,2,69945,139890,51421.8,East
4299,8/24/2020,Puma T-shirt,Fashion,2,30996,61992,18143.59,South
4300,4/14/2019,Nike Shoes,Fashion,5,8750,43750,8133.81,East
4301,9/19/2020,Sony Headphones,Accessories,5,56096,280480,110493.28,North
4302,3/28/2019,Puma T-shirt,Fashion,4,3476,13904,3818.4,West
4303,5/16/2019,Apple Watch,Accessories,3,23123,69369,12466.13,West
4304,2/16/2020,Dell Laptop,Electronics,4,29657,118628,47433.06,East
4305,9/17/2019,Puma T-shirt,Fashion,2,89262,178524,60387.13,North
4306,7/19/2019,Samsung Galaxy S23,Electronics,5,36602,183010,68755.74,South
4307,10/21/2019,Sony Headphones,Accessories,2,42512,85024,19254.63,North
4308,11/30/2019,Puma T-shirt,Fashion,5,14503,72515,13644.74,West
4309,7/14/2020,iPhone 14,Electronics,2,19829,39658,15218.85,East
4310,12/8/2020,Dell Laptop,Electronics,2,40399,80798,14855.9,North
